time,Temperature_celcius,Rain_mm_per_h,Snow_mm_per_h,Air density_kg_per_m3,Ground_level_solar_irradiance_W_per_m2,Cloud_cover_fraction,wind_speed_m_per_s,electricity_kW
30/07/2019 07:00,22.574,0.001,0,1.183,487.643,0.189,3.646,4.27
30/07/2019 08:00,23.279,0.003,0,1.181,582.917,0.213,3.536,5.32
30/07/2019 09:00,23.839,0.012,0,1.179,654.786,0.222,3.578,6.064
30/07/2019 10:00,24.155,0.031,0,1.178,679.589,0.245,3.825,6.306
30/07/2019 11:00,24.198,0.061,0,1.178,665.877,0.321,4.233,6.149
30/07/2019 12:00,23.825,0.103,0,1.179,566.24,0.4,4.79,5.098
30/07/2019 13:00,22.966,0.182,0,1.183,426.563,0.592,5.596,3.658
30/07/2019 14:00,21.681,0.212,0,1.188,295.154,0.608,6.669,2.396
30/07/2019 15:00,20.386,0.203,0,1.194,208.686,0.577,7.367,1.604
30/07/2019 16:00,19.478,0.167,0,1.198,146.689,0.547,7.797,1.033
30/07/2019 17:00,18.734,0.161,0,1.202,78.348,0.516,7.992,0.434
30/07/2019 18:00,18.116,0.257,0,1.204,20.611,0.5,7.926,0.02
30/07/2019 19:00,17.681,0.195,0,1.206,0.077,0.51,7.778,0
31/07/2019 03:00,16.318,0.972,0,1.214,5.281,0.809,7.405,0
31/07/2019 04:00,16.301,0.991,0,1.214,33.225,0.789,7.476,0.11
31/07/2019 05:00,16.49,0.955,0,1.215,78.337,0.776,7.471,0.472
31/07/2019 06:00,16.808,0.862,0,1.214,125.049,0.777,7.447,0.881
31/07/2019 07:00,17.206,0.677,0,1.213,173.032,0.771,7.403,1.309
31/07/2019 08:00,17.609,0.482,0,1.212,229.094,0.742,7.283,1.812
31/07/2019 09:00,17.988,0.281,0,1.212,296.609,0.681,7.229,2.42
31/07/2019 10:00,18.48,0.151,0,1.21,385.947,0.563,7.176,3.242
31/07/2019 11:00,19.04,0.081,0,1.209,462.048,0.461,7.043,3.982
31/07/2019 12:00,19.547,0.046,0,1.207,512.997,0.403,6.933,4.528
31/07/2019 13:00,19.806,0.028,0,1.206,490.778,0.397,6.834,4.34
31/07/2019 14:00,19.753,0.021,0,1.206,414.277,0.426,6.699,3.575
31/07/2019 15:00,19.487,0.021,0,1.206,313.827,0.809,6.574,2.558
31/07/2019 16:00,18.909,0.034,0,1.207,148.485,0.925,6.504,1.055
31/07/2019 17:00,18.203,0.067,0,1.209,53.798,0.961,6.426,0.263
31/07/2019 18:00,17.475,0.093,0,1.212,11.372,0.98,6.268,0
31/07/2019 19:00,16.911,0.166,0,1.214,0.018,0.987,6.156,0
01/08/2019 03:00,16.115,0.264,0,1.214,3.669,0.976,5.387,0
01/08/2019 04:00,16.18,0.29,0,1.215,24.075,0.974,5.311,0.047
01/08/2019 05:00,16.342,0.34,0,1.216,60.588,0.971,5.295,0.328
01/08/2019 06:00,16.461,0.416,0,1.217,110.655,0.972,5.365,0.758
01/08/2019 07:00,16.508,0.433,0,1.218,165.411,0.973,5.335,1.246
01/08/2019 08:00,16.611,0.373,0,1.218,219.455,0.975,5.222,1.734
01/08/2019 09:00,16.803,0.272,0,1.218,266.864,0.975,5.05,2.161
01/08/2019 10:00,17.042,0.159,0,1.217,306.715,0.977,4.751,2.521
01/08/2019 11:00,17.388,0.084,0,1.216,334.762,0.974,4.379,2.776
01/08/2019 12:00,17.753,0.062,0,1.215,353.343,0.959,4.045,2.952
01/08/2019 13:00,18.062,0.048,0,1.213,348.128,0.922,3.764,2.914
01/08/2019 14:00,18.288,0.035,0,1.212,330.589,0.886,3.438,2.76
01/08/2019 15:00,18.379,0.022,0,1.211,302.199,0.767,3.176,2.472
01/08/2019 16:00,18.363,0.013,0,1.21,233.24,0.503,2.99,1.716
01/08/2019 17:00,18.041,0.007,0,1.21,131.441,0.285,2.86,0.7
01/08/2019 18:00,17.086,0.001,0,1.211,33.626,0.249,2.83,0.089
01/08/2019 19:00,16.229,0.001,0,1.213,0.03,0.257,2.859,0
02/08/2019 03:00,14.602,0.002,0,1.217,14.172,0.559,3.931,0
02/08/2019 04:00,15.661,0.002,0,1.216,96.089,0.525,3.983,0.394
02/08/2019 05:00,16.96,0.001,0,1.214,219.318,0.462,4.201,1.357
02/08/2019 06:00,18.36,0.002,0,1.209,373.219,0.335,4.279,3.021
02/08/2019 07:00,19.785,0.008,0,1.204,524.944,0.212,4.175,4.767
02/08/2019 08:00,20.779,0.004,0,1.201,641.005,0.147,3.988,6.066
02/08/2019 09:00,21.411,0.005,0,1.198,711.763,0.091,3.637,6.818
02/08/2019 10:00,21.837,0.009,0,1.196,752.01,0.072,3.309,7.215
02/08/2019 11:00,22.117,0.018,0,1.194,701.906,0.283,3.126,6.694
02/08/2019 12:00,22.144,0.023,0,1.193,555.461,0.399,3.132,5.114
02/08/2019 13:00,22.043,0.025,0,1.192,441.042,0.425,3.209,3.889
02/08/2019 14:00,21.882,0.029,0,1.191,370.448,0.432,3.389,3.17
02/08/2019 15:00,21.686,0.023,0,1.191,300.972,0.42,3.614,2.448
02/08/2019 16:00,21.355,0.005,0,1.191,184.881,0.405,3.904,1.317
02/08/2019 17:00,20.863,0.001,0,1.192,114.428,0.184,4.119,0.584
02/08/2019 18:00,19.456,0.002,0,1.194,31.731,0.084,4.296,0.065
02/08/2019 19:00,18.16,0.001,0,1.198,0.012,0.176,4.827,0
03/08/2019 03:00,15.333,0.009,0,1.209,14.202,0.094,4.79,0
03/08/2019 04:00,16.547,0.009,0,1.209,100.652,0.117,4.83,0.357
03/08/2019 05:00,17.861,0.01,0,1.207,224.154,0.174,4.713,1.35
03/08/2019 06:00,19.496,0.009,0,1.202,357.809,0.328,4.587,2.887
03/08/2019 07:00,20.882,0.014,0,1.197,486.517,0.312,4.306,4.391
03/08/2019 08:00,21.921,0.026,0,1.193,597.362,0.288,3.983,5.628
03/08/2019 09:00,22.594,0.04,0,1.19,677.289,0.141,4.008,6.471
03/08/2019 10:00,23.024,0.034,0,1.188,710.173,0.1,4.169,6.804
03/08/2019 11:00,23.321,0.023,0,1.187,714.241,0.104,4.352,6.84
03/08/2019 12:00,23.494,0.018,0,1.185,680.689,0.098,4.487,6.499
03/08/2019 13:00,23.522,0.011,0,1.185,616.863,0.086,4.575,5.833
03/08/2019 14:00,23.41,0.008,0,1.184,523.797,0.086,4.634,4.814
03/08/2019 15:00,23.127,0.005,0,1.184,408.155,0.073,4.68,3.479
03/08/2019 16:00,22.615,0.002,0,1.185,269.005,0.03,4.67,1.884
03/08/2019 17:00,21.789,0.001,0,1.187,140.986,0.015,4.464,0.557
03/08/2019 18:00,20.008,0.001,0,1.191,32.012,0.008,4.168,0.055
03/08/2019 19:00,18.647,0.001,0,1.195,0.003,0.005,4.183,0
04/08/2019 03:00,15.86,0.004,0,1.21,13.811,0.014,2.37,0
04/08/2019 04:00,16.523,0.008,0,1.21,104.525,0.045,2.305,0.345
04/08/2019 05:00,18.24,0.011,0,1.206,233.477,0.043,3.038,1.386
04/08/2019 06:00,19.831,0.02,0,1.201,380.081,0.02,3.717,3.082
04/08/2019 07:00,20.833,0.029,0,1.197,514.445,0.027,4.017,4.681
04/08/2019 08:00,21.466,0.024,0,1.195,622.234,0.043,4.21,5.901
04/08/2019 09:00,21.95,0.024,0,1.193,683.361,0.076,4.566,6.557
04/08/2019 10:00,22.26,0.029,0,1.191,698.582,0.118,4.964,6.707
04/08/2019 11:00,22.403,0.037,0,1.19,676.212,0.21,5.279,6.467
04/08/2019 12:00,22.424,0.033,0,1.19,638.798,0.377,5.425,6.08
04/08/2019 13:00,22.379,0.021,0,1.189,578.203,0.457,5.406,5.44
04/08/2019 14:00,22.201,0.013,0,1.189,460.587,0.617,5.319,4.15
04/08/2019 15:00,21.703,0.006,0,1.19,262.575,0.761,5.22,2.104
04/08/2019 16:00,21.193,0.005,0,1.191,173.209,0.775,5.105,1.231
04/08/2019 17:00,20.587,0.003,0,1.193,87.096,0.753,4.928,0.461
04/08/2019 18:00,19.523,0.002,0,1.195,20.483,0.752,4.647,0.014
05/08/2019 03:00,16.248,0.008,0,1.206,8.463,0.967,3.813,0
05/08/2019 04:00,16.859,0.024,0,1.207,81.043,0.96,3.98,0.377
05/08/2019 05:00,17.405,0.037,0,1.207,186.476,0.956,4.362,1.233
05/08/2019 06:00,17.842,0.02,0,1.207,296.481,0.954,4.479,2.385
05/08/2019 07:00,18.579,0.012,0,1.205,410.099,0.96,4.418,3.609
05/08/2019 08:00,19.215,0.012,0,1.203,491.189,0.941,4.341,4.467
05/08/2019 09:00,19.738,0.011,0,1.2,496.615,0.878,4.263,4.463
05/08/2019 10:00,20.189,0.005,0,1.198,470.742,0.948,4.096,4.143
05/08/2019 11:00,20.7,0.002,0,1.196,500.573,0.974,3.887,4.419
05/08/2019 12:00,20.874,0.001,0,1.194,385.649,0.991,3.854,3.256
05/08/2019 13:00,20.825,0.001,0,1.193,289.151,0.992,3.857,2.345
05/08/2019 14:00,20.763,0.001,0,1.193,229.956,0.991,3.763,1.806
05/08/2019 15:00,20.769,0.001,0,1.192,219.215,0.977,3.691,1.701
05/08/2019 16:00,20.682,0.001,0,1.191,174.48,0.966,3.673,1.253
05/08/2019 17:00,20.209,0.002,0,1.191,77.69,0.964,3.609,0.418
05/08/2019 18:00,19.099,0.005,0,1.192,14.639,0.967,3.712,0
06/08/2019 03:00,16.674,0.199,0,1.193,9.008,0.119,4.802,0
06/08/2019 04:00,17.938,0.187,0,1.192,80.156,0.133,5.224,0.326
06/08/2019 05:00,18.993,0.224,0,1.191,201.43,0.143,5.773,1.246
06/08/2019 06:00,19.522,0.188,0,1.19,346.297,0.62,6.554,2.821
06/08/2019 07:00,20.098,0.145,0,1.189,467.379,0.717,7.467,4.26
06/08/2019 08:00,20.713,0.075,0,1.188,546.799,0.589,8.232,5.185
06/08/2019 09:00,21.483,0.022,0,1.186,687.122,0.223,8.682,6.664
06/08/2019 10:00,22.15,0.004,0,1.184,752.363,0.042,8.823,7.317
06/08/2019 11:00,22.549,0.001,0,1.183,768.208,0.075,8.74,7.463
06/08/2019 12:00,22.714,0.001,0,1.182,721.957,0.49,8.474,7.003
06/08/2019 13:00,22.693,0.001,0,1.181,630.527,0.69,8.167,6.059
06/08/2019 14:00,22.539,0.002,0,1.181,515.387,0.828,7.684,4.791
06/08/2019 15:00,22.191,0.004,0,1.181,329.267,0.946,7.066,2.755
06/08/2019 16:00,21.672,0.006,0,1.181,156.214,0.921,6.313,1.092
06/08/2019 17:00,21.034,0.003,0,1.182,85.824,0.834,5.268,0.442
06/08/2019 18:00,19.69,0.003,0,1.183,19.061,0.654,4.464,0.002
07/08/2019 03:00,15.648,0.013,0,1.197,9.103,0.034,4.897,0
07/08/2019 04:00,16.655,0.013,0,1.198,90.633,0.037,4.39,0.319
07/08/2019 05:00,17.969,0.025,0,1.197,221.092,0.055,4.283,1.329
07/08/2019 06:00,19.245,0.005,0,1.193,364.436,0.038,4.46,2.998
07/08/2019 07:00,20.491,0.005,0,1.19,501.518,0.087,4.831,4.625
07/08/2019 08:00,21.43,0.021,0,1.186,617.015,0.316,4.875,5.922
07/08/2019 09:00,21.972,0.043,0,1.184,688.549,0.268,4.867,6.684
07/08/2019 10:00,22.248,0.065,0,1.183,710.31,0.29,5.064,6.902
07/08/2019 11:00,22.393,0.081,0,1.182,679.583,0.485,5.232,6.569
07/08/2019 12:00,22.341,0.078,0,1.181,593.58,0.331,5.254,5.643
07/08/2019 13:00,22.224,0.087,0,1.18,515.622,0.245,5.321,4.801
07/08/2019 14:00,22.019,0.108,0,1.179,424.007,0.344,5.508,3.806
07/08/2019 15:00,21.568,0.137,0,1.18,293.88,0.553,5.826,2.419
07/08/2019 16:00,20.809,0.142,0,1.182,162.239,0.814,6.085,1.148
07/08/2019 17:00,19.936,0.141,0,1.185,70.486,0.829,5.888,0.357
07/08/2019 18:00,18.929,0.135,0,1.187,15.82,0.794,5.46,0
08/08/2019 03:00,15.712,0.073,0,1.198,8.328,0.059,6.212,0
08/08/2019 04:00,16.692,0.088,0,1.198,88.622,0.078,6.297,0.317
08/08/2019 05:00,17.502,0.078,0,1.197,211.807,0.108,6.484,1.303
08/08/2019 06:00,18.309,0.061,0,1.195,336.129,0.154,6.58,2.769
08/08/2019 07:00,19.352,0.071,0,1.193,435.229,0.216,6.681,3.953
08/08/2019 08:00,20.252,0.085,0,1.19,504.621,0.267,6.929,4.718
08/08/2019 09:00,20.786,0.163,0,1.188,550.886,0.308,7.165,5.18
08/08/2019 10:00,20.992,0.217,0,1.187,547.277,0.357,7.437,5.09
08/08/2019 11:00,21.101,0.234,0,1.187,524.311,0.384,7.718,4.813
08/08/2019 12:00,21.211,0.21,0,1.186,489.374,0.354,7.863,4.449
08/08/2019 13:00,21.336,0.157,0,1.185,467.152,0.273,8.021,4.254
08/08/2019 14:00,21.371,0.104,0,1.184,424.91,0.218,8.217,3.831
08/08/2019 15:00,21.151,0.062,0,1.184,334.254,0.261,8.382,2.831
08/08/2019 16:00,20.62,0.055,0,1.186,207.719,0.395,8.355,1.498
08/08/2019 17:00,19.817,0.071,0,1.188,90.836,0.381,7.866,0.46
08/08/2019 18:00,18.821,0.095,0,1.191,15.118,0.271,7.419,0
09/08/2019 03:00,15.585,0.028,0,1.207,6.884,0.337,7.076,0
09/08/2019 04:00,16.055,0.031,0,1.208,78.34,0.24,6.85,0.306
09/08/2019 05:00,16.755,0.013,0,1.207,211.16,0.12,6.647,1.301
09/08/2019 06:00,17.765,0.004,0,1.204,366.288,0.028,6.175,3.065
09/08/2019 07:00,18.971,0.001,0,1.201,517.681,0.009,5.573,4.863
09/08/2019 08:00,20.162,0.001,0,1.197,637.835,0.007,5.129,6.214
09/08/2019 09:00,21.111,0,0,1.194,722.244,0.01,4.991,7.092
09/08/2019 10:00,21.779,0,0,1.192,767.523,0.129,5.076,7.529
09/08/2019 11:00,22.183,0,0,1.19,744.419,0.799,4.888,7.259
09/08/2019 12:00,22.018,0,0,1.188,465.593,0.933,4.515,4.187
09/08/2019 13:00,21.783,0,0,1.188,325.335,0.943,4.036,2.723
09/08/2019 14:00,21.705,0,0,1.188,283.389,0.962,3.347,2.325
09/08/2019 15:00,21.616,0,0,1.188,237.866,0.974,2.968,1.882
09/08/2019 16:00,21.153,0,0,1.188,127.197,0.974,3.36,0.866
09/08/2019 17:00,20.321,0,0,1.19,53.221,0.96,4.139,0.245
09/08/2019 18:00,19.081,0,0,1.194,8.234,0.954,4.752,0
10/08/2019 03:00,18.501,0.365,0,1.191,1.312,0.957,8.889,0
10/08/2019 04:00,18.601,1.171,0,1.19,25.682,0.806,8.803,0.054
10/08/2019 05:00,18.775,2.961,0,1.189,58.666,0.911,8.546,0.306
10/08/2019 06:00,19.052,1.544,0,1.189,109.315,0.677,7.795,0.739
10/08/2019 07:00,19.792,0.281,0,1.186,300.212,0.206,7.51,2.52
10/08/2019 08:00,21.36,0.091,0,1.181,584.133,0.065,6.45,5.601
10/08/2019 09:00,22.862,0.048,0,1.174,692.733,0.023,5.924,6.75
10/08/2019 10:00,23.895,0.047,0,1.17,749.804,0.034,6.737,7.295
10/08/2019 11:00,24.363,0.053,0,1.169,733.61,0.095,7.843,7.12
10/08/2019 12:00,24.254,0.06,0,1.17,661.992,0.183,8.644,6.394
10/08/2019 13:00,23.801,0.057,0,1.172,591.043,0.086,9.091,5.66
10/08/2019 14:00,23.316,0.05,0,1.175,491.723,0.091,9.201,4.581
10/08/2019 15:00,22.832,0.11,0,1.176,363.198,0.13,9.181,3.128
10/08/2019 16:00,21.994,0.154,0,1.179,219.143,0.126,8.845,1.572
10/08/2019 17:00,20.973,0.11,0,1.183,101.128,0.08,8.087,0.468
10/08/2019 18:00,19.854,0.032,0,1.188,15.76,0.029,7.294,0
11/08/2019 03:00,18.054,0.004,0,1.197,4.934,0.038,8.934,0
11/08/2019 04:00,18.161,0.003,0,1.198,79.778,0.024,8.961,0.253
11/08/2019 05:00,18.758,0.004,0,1.198,212.485,0.019,9.895,1.261
11/08/2019 06:00,19.375,0.004,0,1.197,359.85,0.015,10.408,3.023
11/08/2019 07:00,19.954,0.002,0,1.196,503.854,0.012,10.711,4.771
11/08/2019 08:00,20.507,0.002,0,1.195,626.784,0.057,11.008,6.174
11/08/2019 09:00,20.995,0.002,0,1.194,706.715,0.373,11.226,7.028
11/08/2019 10:00,21.496,0.001,0,1.192,739.807,0.346,11.22,7.362
11/08/2019 11:00,21.948,0.001,0,1.19,755.23,0.108,11.043,7.501
11/08/2019 12:00,22.259,0.001,0,1.189,720.867,0.42,10.668,7.141
11/08/2019 13:00,22.291,0.001,0,1.188,587.931,0.814,10.134,5.741
11/08/2019 14:00,22.091,0,0,1.188,428.061,0.357,9.244,3.973
11/08/2019 15:00,21.974,0,0,1.188,401.815,0.033,8.743,3.567
11/08/2019 16:00,21.555,0,0,1.188,254.591,0.676,8.06,1.825
11/08/2019 17:00,20.811,0,0,1.19,74.061,0.88,7.169,0.347
11/08/2019 18:00,19.781,0,0,1.192,11.388,0.689,6.211,0
12/08/2019 03:00,16.998,0.032,0,1.198,3.594,0.262,6.47,0
12/08/2019 04:00,17.805,0.043,0,1.199,66.463,0.236,6.71,0.243
12/08/2019 05:00,18.808,0.046,0,1.198,189.714,0.061,6.572,1.163
12/08/2019 06:00,19.871,0.013,0,1.195,350.825,0.023,7.186,2.949
12/08/2019 07:00,20.636,0.005,0,1.194,498.105,0.01,7.57,4.72
12/08/2019 08:00,21.086,0.004,0,1.194,619.094,0.008,7.856,6.105
12/08/2019 09:00,21.407,0.003,0,1.193,702.774,0.012,8.278,7.002
12/08/2019 10:00,21.671,0.004,0,1.193,749.723,0.014,8.546,7.478
12/08/2019 11:00,21.867,0.009,0,1.192,751.797,0.019,8.648,7.497
12/08/2019 12:00,21.997,0.009,0,1.19,706.837,0.025,8.561,7.043
12/08/2019 13:00,22.024,0.008,0,1.189,621.063,0.03,8.436,6.141
12/08/2019 14:00,21.883,0.004,0,1.189,507.015,0.031,8.218,4.871
12/08/2019 15:00,21.553,0.001,0,1.189,369.347,0.088,8.017,3.266
12/08/2019 16:00,21.034,0.001,0,1.19,220.233,0.069,7.795,1.584
12/08/2019 17:00,20.284,0,0,1.192,96.609,0.07,7.039,0.408
12/08/2019 18:00,18.893,0,0,1.195,12.617,0.027,6.106,0
13/08/2019 03:00,15.242,0.169,0,1.208,1.874,0.782,5.605,0
13/08/2019 04:00,15.674,0.506,0,1.209,25.815,0.905,5.618,0.058
13/08/2019 05:00,16.082,0.939,0,1.209,62.109,0.927,5.703,0.341
13/08/2019 06:00,16.174,0.8,0,1.21,116.62,0.915,5.745,0.814
13/08/2019 07:00,16.224,0.438,0,1.21,175.536,0.707,5.69,1.349
13/08/2019 08:00,16.665,0.402,0,1.21,369.546,0.463,5.677,3.207
13/08/2019 09:00,17.177,0.345,0,1.209,448.211,0.412,5.948,4.013
13/08/2019 10:00,17.492,0.31,0,1.208,483.465,0.553,6.346,4.331
13/08/2019 11:00,17.281,0.288,0,1.208,318.621,0.709,6.623,2.658
13/08/2019 12:00,16.928,0.25,0,1.21,247.238,0.688,6.781,1.996
13/08/2019 13:00,16.862,0.244,0,1.21,302.062,0.615,6.894,2.516
13/08/2019 14:00,16.716,0.169,0,1.211,247.095,0.658,7.112,2.008
13/08/2019 15:00,16.532,0.104,0,1.211,160.261,0.664,7.451,1.207
13/08/2019 16:00,16.379,0.073,0,1.212,135.929,0.577,7.57,0.967
13/08/2019 17:00,16.062,0.026,0,1.212,53.228,0.658,7.145,0.253
13/08/2019 18:00,15.578,0.021,0,1.212,7.086,0.409,6.704,0
14/08/2019 03:00,12.914,0.028,0,1.221,2.739,0.389,6.167,0
14/08/2019 04:00,13.808,0.046,0,1.221,59.357,0.414,6.237,0.227
14/08/2019 05:00,14.829,0.09,0,1.221,175.44,0.24,6.444,1.13
14/08/2019 06:00,15.427,0.088,0,1.22,316.603,0.251,6.462,2.709
14/08/2019 07:00,16.023,0.098,0,1.219,419.775,0.213,6.379,3.979
14/08/2019 08:00,16.63,0.121,0,1.217,537.056,0.155,6.358,5.332
14/08/2019 09:00,17.14,0.146,0,1.215,587.268,0.198,6.481,5.866
14/08/2019 10:00,17.483,0.131,0,1.214,589.237,0.24,6.722,5.832
14/08/2019 11:00,17.798,0.097,0,1.213,576.942,0.228,6.909,5.669
14/08/2019 12:00,18.146,0.056,0,1.211,573.643,0.183,7.096,5.66
14/08/2019 13:00,18.456,0.033,0,1.209,533.704,0.146,7.268,5.246
14/08/2019 14:00,18.593,0.017,0,1.208,448.682,0.131,7.325,4.289
14/08/2019 15:00,18.505,0.007,0,1.207,333.677,0.119,7.306,2.951
14/08/2019 16:00,18.192,0.003,0,1.207,208.602,0.152,7.157,1.531
14/08/2019 17:00,17.544,0.002,0,1.208,80.548,0.2,6.623,0.371
14/08/2019 18:00,16.14,0.002,0,1.209,9.259,0.065,5.923,0
15/08/2019 03:00,14.833,0.037,0,1.209,1.303,0.975,5.607,0
15/08/2019 04:00,15.632,0.034,0,1.207,28.234,0.975,5.867,0.074
15/08/2019 05:00,16.731,0.026,0,1.206,87.326,0.974,6.054,0.544
15/08/2019 06:00,17.473,0.037,0,1.205,155.631,0.986,6.181,1.153
15/08/2019 07:00,17.949,0.079,0,1.203,182.668,0.982,6.485,1.4
15/08/2019 08:00,18.226,0.091,0,1.202,202.186,0.988,6.609,1.572
15/08/2019 09:00,18.322,0.074,0,1.202,216.16,0.986,7.195,1.696
15/08/2019 10:00,18.57,0.051,0,1.201,266.419,0.983,8.13,2.146
15/08/2019 11:00,18.816,0.033,0,1.199,294.285,0.976,8.907,2.401
15/08/2019 12:00,18.933,0.04,0,1.199,323.642,0.917,9.136,2.678
15/08/2019 13:00,18.603,0.095,0,1.199,274,0.824,9.083,2.227
15/08/2019 14:00,17.934,0.266,0,1.201,185.381,0.822,8.811,1.425
15/08/2019 15:00,17.44,0.434,0,1.202,117.681,0.886,8.222,0.821
15/08/2019 16:00,17.188,0.344,0,1.202,77.931,0.933,7.403,0.473
15/08/2019 17:00,16.972,0.191,0,1.202,30.676,0.983,6.759,0.093
15/08/2019 18:00,16.85,0.152,0,1.201,2.35,0.988,6.699,0
16/08/2019 03:00,15.28,0.029,0,1.205,1.899,0.036,6.137,0
16/08/2019 04:00,15.885,0.037,0,1.206,66.476,0.052,6.27,0.207
16/08/2019 05:00,16.574,0.068,0,1.206,193.581,0.064,6.293,1.199
16/08/2019 06:00,17.172,0.062,0,1.205,332.358,0.055,6.216,2.881
16/08/2019 07:00,18.093,0.084,0,1.203,476.736,0.05,6.225,4.636
16/08/2019 08:00,19.138,0.091,0,1.201,589.798,0.043,6.347,5.937
16/08/2019 09:00,19.914,0.09,0,1.198,662.97,0.053,6.338,6.716
16/08/2019 10:00,20.342,0.1,0,1.197,683.988,0.22,6.287,6.912
16/08/2019 11:00,20.586,0.103,0,1.196,662.639,0.713,6.35,6.65
16/08/2019 12:00,20.539,0.11,0,1.196,563.584,0.794,6.313,5.516
16/08/2019 13:00,20.347,0.096,0,1.196,449.197,0.472,6.202,4.216
16/08/2019 14:00,20.129,0.079,0,1.196,389.963,0.347,6.205,3.58
16/08/2019 15:00,19.788,0.043,0,1.197,264.226,0.566,6.089,2.21
16/08/2019 16:00,19.402,0.013,0,1.198,138.406,0.912,5.684,0.969
16/08/2019 17:00,18.77,0.004,0,1.199,47.09,0.958,4.966,0.196
16/08/2019 18:00,17.774,0.001,0,1.201,3.842,0.966,4.778,0
17/08/2019 03:00,16.688,0.056,0,1.203,0.538,0.941,7.279,0
17/08/2019 04:00,16.933,0.077,0,1.202,31.577,0.855,7.394,0.094
17/08/2019 05:00,17.415,0.137,0,1.201,96.743,0.959,7.383,0.617
17/08/2019 06:00,17.8,0.266,0,1.199,127.362,0.975,7.755,0.903
17/08/2019 07:00,17.791,0.469,0,1.199,119.782,0.977,7.748,0.84
17/08/2019 08:00,17.529,0.378,0,1.201,127.172,0.98,7.728,0.906
17/08/2019 09:00,17.5,0.185,0,1.201,164.546,0.975,7.753,1.239
17/08/2019 10:00,17.929,0.119,0,1.2,267.641,0.894,8.155,2.168
17/08/2019 11:00,18.507,0.125,0,1.198,319.52,0.751,8.809,2.643
17/08/2019 12:00,18.67,0.238,0,1.196,265.759,0.744,9.097,2.148
17/08/2019 13:00,18.654,0.232,0,1.195,227.549,0.723,8.791,1.803
17/08/2019 14:00,18.816,0.119,0,1.194,207.368,0.668,8.011,1.622
17/08/2019 15:00,19.048,0.059,0,1.192,172.924,0.602,7.1,1.308
17/08/2019 16:00,19.11,0.043,0,1.191,116.882,0.466,6.218,0.795
17/08/2019 17:00,18.809,0.03,0,1.19,58.297,0.299,5.67,0.277
17/08/2019 18:00,17.868,0.022,0,1.19,5.537,0.198,5.559,0
18/08/2019 03:00,16.556,0.209,0,1.194,0.667,0.956,4.398,0
18/08/2019 04:00,16.885,0.165,0,1.194,18.569,0.98,4.472,0.011
18/08/2019 05:00,17.435,0.179,0,1.194,43.15,0.989,4.713,0.189
18/08/2019 06:00,17.755,0.217,0,1.194,72.52,0.983,4.9,0.43
18/08/2019 07:00,17.955,0.175,0,1.193,112.324,0.977,4.644,0.773
18/08/2019 08:00,18.173,0.119,0,1.193,161.348,0.979,4.565,1.205
18/08/2019 09:00,18.429,0.134,0,1.192,197.073,0.972,4.91,1.522
18/08/2019 10:00,18.851,0.354,0,1.191,274.024,0.96,5.291,2.213
18/08/2019 11:00,19.298,0.644,0,1.19,356.561,0.961,5.37,2.973
18/08/2019 12:00,19.325,0.548,0,1.19,306.487,0.966,4.582,2.508
18/08/2019 13:00,18.919,0.317,0,1.19,160.982,0.985,3.127,1.197
18/08/2019 14:00,18.519,0.571,0,1.191,105.349,0.986,2.967,0.71
18/08/2019 15:00,18.055,1.648,0,1.192,62.789,0.988,3.477,0.349
18/08/2019 16:00,17.597,2.253,0,1.193,39.127,0.985,3.441,0.159
18/08/2019 17:00,17.221,1.471,0,1.194,18.226,0.983,3.724,0.01
18/08/2019 18:00,16.728,0.48,0,1.196,1.695,0.949,5.293,0
19/08/2019 03:00,14.449,0.01,0,1.208,0.772,0.761,6.042,0
19/08/2019 04:00,15.136,0.014,0,1.207,41.942,0.87,5.881,0.133
19/08/2019 05:00,16.184,0.022,0,1.207,143.929,0.574,5.717,0.928
19/08/2019 06:00,17.04,0.032,0,1.205,327.954,0.281,6.341,2.899
19/08/2019 07:00,17.911,0.024,0,1.203,424.299,0.856,7.016,4.133
19/08/2019 08:00,18.884,0.023,0,1.2,497.022,0.772,7.589,4.964
19/08/2019 09:00,19.712,0.013,0,1.198,609.488,0.213,8.031,6.227
19/08/2019 10:00,20.297,0.009,0,1.197,701.989,0.039,8.29,7.219
19/08/2019 11:00,20.594,0.007,0,1.196,705.885,0.041,8.334,7.257
19/08/2019 12:00,20.664,0.01,0,1.197,662.887,0.049,8.251,6.806
19/08/2019 13:00,20.627,0.018,0,1.197,581.352,0.053,8.155,5.921
19/08/2019 14:00,20.516,0.016,0,1.197,469.357,0.064,8.09,4.64
19/08/2019 15:00,20.249,0.015,0,1.197,332.316,0.135,7.981,3.011
19/08/2019 16:00,19.77,0.007,0,1.198,198.448,0.063,7.551,1.453
19/08/2019 17:00,18.888,0.004,0,1.2,79.417,0.03,6.623,0.29
19/08/2019 18:00,17.264,0.002,0,1.203,4.95,0.025,6.112,0
20/08/2019 03:00,14.454,0.072,0,1.216,0.411,0.089,5.794,0
20/08/2019 04:00,15.117,0.058,0,1.216,46.693,0.101,5.83,0.146
20/08/2019 05:00,16.578,0.079,0,1.216,158.891,0.118,5.853,1.022
20/08/2019 06:00,17.438,0.078,0,1.214,284.061,0.139,6.244,2.454
